RNQA,CORPODAGUA,PERIODO,PARAMETRO,N_VALIDO,MEDIA,MEDIANA,DESVIO_PADRAO,MINIMO,MAXIMO
MA-7181-I-3,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,1,160.0,160.0,,160.0,160.0
MA-7181-I-3,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,61.65,61.65,2.333452377915605,60.0,63.3
MA-7181-I-3,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,170.0,170.0,183.84776310850236,40.0,300.0
MA-7181-I-3,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,11220.0,11220.0,15499.780643609121,260.0,22180.0
MA-7181-I-3,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,59.695,59.695,8.690342340782674,53.55,65.84
MA-7181-I-4,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,1,95240.0,95240.0,,95240.0,95240.0
MA-7181-I-4,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,1,200.0,200.0,,200.0,200.0
MA-7181-I-4,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,48.019999999999996,48.019999999999996,11.341992770232224,40.0,56.04
MA-7181-I-4,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,223.27,223.27,306.50250537312087,6.54,440.0
MA-7181-I-4,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,15750.0,15750.0,20548.52306128107,1220.0,30280.0
MA-7181-I-4,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,54.055,54.055,0.5020458146424444,53.7,54.41
MA-7182-I-2,RIO PERITORO,5.0,SOLIDOS_DISSOLVIDOS,1,100.0,100.0,,100.0,100.0
MA-7182-I-2,RIO PERITORO,6.0,SOLIDOS_DISSOLVIDOS,2,220.0,220.0,0.0,220.0,220.0
MA-7182-I-2,RIO PERITORO,7.0,SOLIDOS_DISSOLVIDOS,2,140.0,140.0,28.284271247461902,120.0,160.0
MA-7182-I-2,RIO PERITORO,8.0,SOLIDOS_DISSOLVIDOS,2,320.0,320.0,282.842712474619,120.0,520.0
MA-7182-I-2,RIO PERITORO,9.0,SOLIDOS_DISSOLVIDOS,2,1070.0,1070.0,1032.3759005323593,340.0,1800.0
MA-7182-I-2,RIO PERITORO,10.0,SOLIDOS_DISSOLVIDOS,2,262.65,262.65,110.35108427197262,184.62,340.68
MA-7182-I-3,RIO PERITORO,6.0,SOLIDOS_DISSOLVIDOS,2,240.0,240.0,28.284271247461902,220.0,260.0
MA-7182-I-3,RIO PERITORO,7.0,SOLIDOS_DISSOLVIDOS,2,240.0,240.0,169.7056274847714,120.0,360.0
MA-7182-I-3,RIO PERITORO,8.0,SOLIDOS_DISSOLVIDOS,2,1260.0,1260.0,1555.6349186104046,160.0,2360.0
MA-7182-I-3,RIO PERITORO,9.0,SOLIDOS_DISSOLVIDOS,2,860.0,860.0,707.1067811865476,360.0,1360.0
MA-7182-I-3,RIO PERITORO,10.0,SOLIDOS_DISSOLVIDOS,2,276.655,276.655,88.50855580112018,214.07,339.24
MA-7183-I-3,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,130.0,130.0,14.142135623730951,120.0,140.0
MA-7183-I-3,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,96.205,96.205,33.651211716667795,72.41,120.0
MA-7183-I-3,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,120.0,120.0,56.568542494923804,80.0,160.0
MA-7183-I-3,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,640.0,640.0,707.1067811865476,140.0,1140.0
MA-7183-I-3,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,58.135000000000005,58.135000000000005,10.062129496284571,51.02,65.25
MA-7183-I-4,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,1,1380.0,1380.0,,1380.0,1380.0
MA-7183-I-4,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,120.0,120.0,56.568542494923804,80.0,160.0
MA-7183-I-4,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,130.0,130.0,70.71067811865476,80.0,180.0
MA-7183-I-4,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,140.0,140.0,56.568542494923804,100.0,180.0
MA-7183-I-4,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,870.0,870.0,1230.3657992645926,0.0,1740.0
MA-7183-I-4,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,59.215,59.215,5.720493859799169,55.17,63.26
MA-7184-I-1,RIO CODOZINHO,7.0,SOLIDOS_DISSOLVIDOS,2,110.0,110.0,98.99494936611666,40.0,180.0
MA-7184-I-1,RIO CODOZINHO,8.0,SOLIDOS_DISSOLVIDOS,2,160.0,160.0,56.568542494923804,120.0,200.0
MA-7184-I-1,RIO CODOZINHO,9.0,SOLIDOS_DISSOLVIDOS,1,920.0,920.0,,920.0,920.0
MA-7184-I-1,RIO CODOZINHO,10.0,SOLIDOS_DISSOLVIDOS,1,140.22,140.22,,140.22,140.22
MA-7185-I-1,RIACHO PERITORO,6.0,SOLIDOS_DISSOLVIDOS,2,210.0,210.0,42.42640687119285,180.0,240.0
MA-7185-I-1,RIACHO PERITORO,7.0,SOLIDOS_DISSOLVIDOS,2,210.0,210.0,70.71067811865476,160.0,260.0
MA-7185-I-1,RIACHO PERITORO,8.0,SOLIDOS_DISSOLVIDOS,2,200.0,200.0,197.9898987322333,60.0,340.0
MA-7185-I-1,RIACHO PERITORO,9.0,SOLIDOS_DISSOLVIDOS,2,700.0,700.0,622.2539674441618,260.0,1140.0
MA-7185-I-1,RIACHO PERITORO,10.0,SOLIDOS_DISSOLVIDOS,1,165.74,165.74,,165.74,165.74
MA-7185-I-10,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,90.0,90.0,70.71067811865476,40.0,140.0
MA-7185-I-10,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,170.0,170.0,127.27922061357856,80.0,260.0
MA-7185-I-10,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,60.0,60.0,56.568542494923804,20.0,100.0
MA-7185-I-10,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,260.0,260.0,282.842712474619,60.0,460.0
MA-7185-I-10,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,45.53,45.53,6.561950929411162,40.89,50.17
MA-7185-I-11,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,1,2880.0,2880.0,,2880.0,2880.0
MA-7185-I-11,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,130.0,130.0,14.142135623730951,120.0,140.0
MA-7185-I-11,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,100.0,100.0,113.13708498984761,20.0,180.0
MA-7185-I-11,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,120.0,120.0,84.8528137423857,60.0,180.0
MA-7185-I-11,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,720.0,720.0,848.5281374238571,120.0,1320.0
MA-7185-I-11,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,43.65,43.65,5.642712113868652,39.66,47.64
MA-7185-I-12,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,1,1340.0,1340.0,,1340.0,1340.0
MA-7185-I-12,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,70.0,70.0,14.142135623730951,60.0,80.0
MA-7185-I-12,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,60.0,60.0,28.284271247461902,40.0,80.0
MA-7185-I-12,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,110.0,110.0,127.27922061357856,20.0,200.0
MA-7185-I-12,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,780.0,780.0,1074.8023074035523,20.0,1540.0
MA-7185-I-12,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,38.66,38.66,10.804591616530443,31.02,46.3
MA-7185-I-3,RIO TAPUIO,5.0,SOLIDOS_DISSOLVIDOS,1,260.0,260.0,,260.0,260.0
MA-7185-I-3,RIO TAPUIO,6.0,SOLIDOS_DISSOLVIDOS,2,138.07,138.07,31.013703422841978,116.14,160.0
MA-7185-I-3,RIO TAPUIO,7.0,SOLIDOS_DISSOLVIDOS,1,119.55,119.55,,119.55,119.55
MA-7185-I-3,RIO TAPUIO,8.0,SOLIDOS_DISSOLVIDOS,1,1040.0,1040.0,,1040.0,1040.0
MA-7185-I-3,RIO TAPUIO,9.0,SOLIDOS_DISSOLVIDOS,2,390.0,390.0,296.98484809834997,180.0,600.0
MA-7185-I-3,RIO TAPUIO,10.0,SOLIDOS_DISSOLVIDOS,2,178.115,178.115,7.558971490884192,172.77,183.46
MA-7185-I-5,RIO PIRAPEMAS,5.0,SOLIDOS_DISSOLVIDOS,1,120.0,120.0,,120.0,120.0
MA-7185-I-5,RIO PIRAPEMAS,6.0,SOLIDOS_DISSOLVIDOS,2,200.0,200.0,28.284271247461902,180.0,220.0
MA-7185-I-5,RIO PIRAPEMAS,7.0,SOLIDOS_DISSOLVIDOS,2,170.0,170.0,70.71067811865476,120.0,220.0
MA-7185-I-5,RIO PIRAPEMAS,8.0,SOLIDOS_DISSOLVIDOS,2,150.0,150.0,42.42640687119285,120.0,180.0
MA-7185-I-5,RIO PIRAPEMAS,9.0,SOLIDOS_DISSOLVIDOS,2,380.0,380.0,424.26406871192853,80.0,680.0
MA-7185-I-5,RIO PIRAPEMAS,10.0,SOLIDOS_DISSOLVIDOS,2,165.25,165.25,0.6363961030678768,164.8,165.7
MA-7185-I-6,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,120.0,120.0,84.8528137423857,60.0,180.0
MA-7185-I-6,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,90.0,90.0,98.99494936611666,20.0,160.0
MA-7185-I-6,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,500.0,500.0,622.2539674441618,60.0,940.0
MA-7185-I-6,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,31.950000000000003,31.950000000000003,8.1317279836453,26.2,37.7
MA-7185-I-7,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,40.0,40.0,56.568542494923804,0.0,80.0
MA-7185-I-7,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,100.0,100.0,141.4213562373095,0.0,200.0
MA-7185-I-7,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,150.0,150.0,127.27922061357856,60.0,240.0
MA-7185-I-7,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,1,1000.0,1000.0,,1000.0,1000.0
MA-7185-I-7,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,48.864999999999995,48.864999999999995,7.120565286548532,43.83,53.9
MA-7185-I-8,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,2,100.0,100.0,0.0,100.0,100.0
MA-7185-I-8,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,50.0,50.0,14.142135623730951,40.0,60.0
MA-7185-I-8,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,130.0,130.0,155.56349186104046,20.0,240.0
MA-7185-I-8,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,110.0,110.0,70.71067811865476,60.0,160.0
MA-7185-I-8,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,29260.0,29260.0,40305.08652763321,760.0,57760.0
MA-7185-I-8,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,42.56,42.56,6.7175144212722016,37.81,47.31
MA-7185-I-9,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,1,1380.0,1380.0,,1380.0,1380.0
MA-7185-I-9,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,2,200.0,200.0,56.568542494923804,160.0,240.0
MA-7187-I-11,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,1,10.54,10.54,,10.54,10.54
MA-7187-I-2,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,1,11.89,11.89,,11.89,11.89
MA-7187-I-4,RIO ALPERCATAS,10.0,SOLIDOS_DISSOLVIDOS,1,8.99,8.99,,8.99,8.99
MA-7189-I-4,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,1,7.0,7.0,,7.0,7.0
MA-7191-IE-4,RIO ITAPECURU,5.0,SOLIDOS_DISSOLVIDOS,1,92440.0,92440.0,,92440.0,92440.0
MA-7191-IE-4,RIO ITAPECURU,6.0,SOLIDOS_DISSOLVIDOS,1,160.0,160.0,,160.0,160.0
MA-7191-IE-4,RIO ITAPECURU,7.0,SOLIDOS_DISSOLVIDOS,2,100.34,100.34,56.08770988371695,60.68,140.0
MA-7191-IE-4,RIO ITAPECURU,8.0,SOLIDOS_DISSOLVIDOS,2,290.0,290.0,325.2691193458119,60.0,520.0
MA-7191-IE-4,RIO ITAPECURU,9.0,SOLIDOS_DISSOLVIDOS,2,680.0,680.0,707.1067811865476,180.0,1180.0
MA-7191-IE-4,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,2,730.5300000000001,730.5300000000001,948.7675947248621,59.65,1401.41
MA-7199-I-1,RIO ITAPECURU,10.0,SOLIDOS_DISSOLVIDOS,1,6.69,6.69,,6.69,6.69
MA-7164-I-19,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,1,54.5,54.5,,54.5,54.5
MA-7164-I-19,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,21.115,21.115,22.790051557642425,5.0,37.23
MA-7164-I-19,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,45.0,45.0,41.012193308819754,16.0,74.0
MA-7164-I-19,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,36.89,36.89,32.682475426442224,13.78,60.0
MA-7181-I-1,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,420.2,420.2,577.2819761606974,12.0,828.4
MA-7181-I-1,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,1,47.42,47.42,,47.42,47.42
MA-7181-I-1,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,20.7,20.7,16.54629867976521,9.0,32.4
MA-7181-I-1,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,51.95,51.95,49.56818536117698,16.9,87.0
MA-7181-I-1,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,14.805,14.805,12.056170619230635,6.28,23.33
MA-7181-I-2,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,32.78,32.78,39.99395954391113,4.5,61.06
MA-7181-I-2,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,1,51.0,51.0,,51.0,51.0
MA-7181-I-2,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,14.415,14.415,15.43614103330233,3.5,25.33
MA-7181-I-2,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,27.5,27.5,37.476659402887016,1.0,54.0
MA-7181-I-2,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,73.66499999999999,73.66499999999999,13.668374080335967,64.0,83.33
MA-7181-I-3,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,1958.1,1958.1,2750.786800171907,13.0,3903.2
MA-7181-I-3,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,1,39.6,39.6,,39.6,39.6
MA-7181-I-3,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,16.3,16.3,18.809040379562166,3.0,29.6
MA-7181-I-3,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,8.65,8.65,6.576093065034892,4.0,13.3
MA-7181-I-3,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,142.78,142.78,173.6371411881686,20.0,265.56
MA-7181-I-4,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,2128.2,2128.2,2941.847052448512,48.0,4208.4
MA-7181-I-4,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,1,80.66,80.66,,80.66,80.66
MA-7181-I-4,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,16.75,16.75,18.738329701443508,3.5,30.0
MA-7181-I-4,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,28.05,28.05,1.3435028842544392,27.1,29.0
MA-7181-I-4,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,50.0,50.0,4.709331162702404,46.67,53.33
MA-7182-I-2,RIO PERITORO,5.0,SOLIDOS_SUSPENSOS,2,33.2,33.2,6.2225396744416175,28.8,37.6
MA-7182-I-2,RIO PERITORO,6.0,SOLIDOS_SUSPENSOS,2,30.9,30.9,28.42569260369921,10.8,51.0
MA-7182-I-2,RIO PERITORO,7.0,SOLIDOS_SUSPENSOS,2,20.85,20.85,19.30401512639275,7.2,34.5
MA-7182-I-2,RIO PERITORO,8.0,SOLIDOS_SUSPENSOS,2,53.0,53.0,14.142135623730951,43.0,63.0
MA-7182-I-2,RIO PERITORO,9.0,SOLIDOS_SUSPENSOS,2,25.375,25.375,10.076271631908302,18.25,32.5
MA-7182-I-3,RIO PERITORO,5.0,SOLIDOS_SUSPENSOS,1,38.0,38.0,,38.0,38.0
MA-7182-I-3,RIO PERITORO,6.0,SOLIDOS_SUSPENSOS,2,24.4,24.4,16.404877323527902,12.8,36.0
MA-7182-I-3,RIO PERITORO,7.0,SOLIDOS_SUSPENSOS,2,21.6,21.6,17.53624817342638,9.2,34.0
MA-7182-I-3,RIO PERITORO,8.0,SOLIDOS_SUSPENSOS,2,49.5,49.5,20.506096654409877,35.0,64.0
MA-7182-I-3,RIO PERITORO,9.0,SOLIDOS_SUSPENSOS,2,35.875,35.875,15.026019100214135,25.25,46.5
MA-7183-I-3,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,18.5,18.5,14.849242404917497,8.0,29.0
MA-7183-I-3,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,47.2,47.2,20.364675298172568,32.8,61.6
MA-7183-I-3,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,36.0,36.0,0.0,36.0,36.0
MA-7183-I-3,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,84.5,84.5,64.34671708797582,39.0,130.0
MA-7183-I-4,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,149.6,149.6,207.6065509563703,2.8,296.4
MA-7183-I-4,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,26.0,26.0,28.284271247461902,6.0,46.0
MA-7183-I-4,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,10.5,10.5,8.061017305526642,4.8,16.2
MA-7183-I-4,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,48.0,48.0,36.76955262170047,22.0,74.0
MA-7183-I-4,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,29.45,29.45,20.57680733252853,14.9,44.0
MA-7184-I-1,RIO CODOZINHO,7.0,SOLIDOS_SUSPENSOS,2,22.299999999999997,22.299999999999997,12.869343417595163,13.2,31.4
MA-7184-I-1,RIO CODOZINHO,8.0,SOLIDOS_SUSPENSOS,2,55.5,55.5,31.81980515339464,33.0,78.0
MA-7184-I-1,RIO CODOZINHO,9.0,SOLIDOS_SUSPENSOS,1,120.0,120.0,,120.0,120.0
MA-7185-I-1,RIACHO PERITORO,6.0,SOLIDOS_SUSPENSOS,2,17.4,17.4,1.979898987322335,16.0,18.8
MA-7185-I-1,RIACHO PERITORO,7.0,SOLIDOS_SUSPENSOS,2,25.799999999999997,25.799999999999997,12.162236636408617,17.2,34.4
MA-7185-I-1,RIACHO PERITORO,8.0,SOLIDOS_SUSPENSOS,2,27.0,27.0,35.35533905932738,2.0,52.0
MA-7185-I-1,RIACHO PERITORO,9.0,SOLIDOS_SUSPENSOS,2,39.0,39.0,27.577164466275352,19.5,58.5
MA-7185-I-10,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,10.1,10.1,1.272792206135786,9.2,11.0
MA-7185-I-10,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,33.5,33.5,0.14142135623731153,33.4,33.6
MA-7185-I-10,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,56.0,56.0,25.45584412271571,38.0,74.0
MA-7185-I-10,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,41.519999999999996,41.519999999999996,18.356492039602774,28.54,54.5
MA-7185-I-11,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,35.8,35.8,10.46518036156091,28.4,43.2
MA-7185-I-11,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,12.8,12.8,7.353910524340095,7.6,18.0
MA-7185-I-11,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,10.9,10.9,10.323759005323593,3.6,18.2
MA-7185-I-11,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,24.0,24.0,29.698484809834994,3.0,45.0
MA-7185-I-11,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,47.28,47.28,0.3959797974644682,47.0,47.56
MA-7185-I-12,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,27.200000000000003,27.200000000000003,11.879393923934,18.8,35.6
MA-7185-I-12,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,12.2,12.2,0.2828427124746199,12.0,12.4
MA-7185-I-12,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,10.5,10.5,2.4041630560342604,8.8,12.2
MA-7185-I-12,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,25.5,25.5,27.577164466275352,6.0,45.0
MA-7185-I-12,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,30.125,30.125,6.187184335382291,25.75,34.5
MA-7185-I-3,RIO TAPUIO,5.0,SOLIDOS_SUSPENSOS,2,19.0,19.0,8.202438661763953,13.2,24.8
MA-7185-I-3,RIO TAPUIO,6.0,SOLIDOS_SUSPENSOS,2,11.129999999999999,11.129999999999999,4.992173875177026,7.6,14.66
MA-7185-I-3,RIO TAPUIO,7.0,SOLIDOS_SUSPENSOS,1,11.33,11.33,,11.33,11.33
MA-7185-I-3,RIO TAPUIO,8.0,SOLIDOS_SUSPENSOS,1,24.5,24.5,,24.5,24.5
MA-7185-I-3,RIO TAPUIO,9.0,SOLIDOS_SUSPENSOS,2,15.085,15.085,0.82731493398826,14.5,15.67
MA-7185-I-5,RIO PIRAPEMAS,5.0,SOLIDOS_SUSPENSOS,2,15.0,15.0,5.374011537017762,11.2,18.8
MA-7185-I-5,RIO PIRAPEMAS,6.0,SOLIDOS_SUSPENSOS,2,14.8,14.8,10.182337649086286,7.6,22.0
MA-7185-I-5,RIO PIRAPEMAS,7.0,SOLIDOS_SUSPENSOS,2,5.0,5.0,1.9798989873223334,3.6,6.4
MA-7185-I-5,RIO PIRAPEMAS,8.0,SOLIDOS_SUSPENSOS,2,21.5,21.5,19.091883092036785,8.0,35.0
MA-7185-I-5,RIO PIRAPEMAS,9.0,SOLIDOS_SUSPENSOS,2,29.375,29.375,20.682873349706515,14.75,44.0
MA-7185-I-6,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,8.6,8.6,0.8485281374238566,8.0,9.2
MA-7185-I-6,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,23.0,23.0,29.698484809834994,2.0,44.0
MA-7185-I-6,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,7.7,7.7,6.646803743153547,3.0,12.4
MA-7185-I-7,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,21.2,21.2,18.667619023324853,8.0,34.4
MA-7185-I-7,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,46.55,46.55,0.21213203435596475,46.4,46.7
MA-7185-I-7,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,46.5,46.5,45.96194077712559,14.0,79.0
MA-7185-I-7,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,1,49.5,49.5,,49.5,49.5
MA-7185-I-8,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,15.6,15.6,0.0,15.6,15.6
MA-7185-I-8,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,20.0,20.0,14.142135623730951,10.0,30.0
MA-7185-I-8,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,14.5,14.5,0.4242640687119295,14.2,14.8
MA-7185-I-8,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,143.0,143.0,197.9898987322333,3.0,283.0
MA-7185-I-8,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,14.4,14.4,7.636753236814714,9.0,19.8
MA-7185-I-9,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,2,37.8,37.8,22.344574285494904,22.0,53.6
MA-7185-I-9,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,2,13.6,13.6,9.050966799187808,7.2,20.0
MA-7191-IE-4,RIO ITAPECURU,5.0,SOLIDOS_SUSPENSOS,1,4043.2,4043.2,,4043.2,4043.2
MA-7191-IE-4,RIO ITAPECURU,6.0,SOLIDOS_SUSPENSOS,1,64.0,64.0,,64.0,64.0
MA-7191-IE-4,RIO ITAPECURU,7.0,SOLIDOS_SUSPENSOS,2,29.5,29.5,34.64823227814083,5.0,54.0
MA-7191-IE-4,RIO ITAPECURU,8.0,SOLIDOS_SUSPENSOS,2,50.5,50.5,12.020815280171307,42.0,59.0
MA-7191-IE-4,RIO ITAPECURU,9.0,SOLIDOS_SUSPENSOS,2,60.335,60.335,41.95264532779786,30.67,90.0
MA-7164-I-19,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,18.39,18.39,3.379970414071698,16.0,20.78
MA-7164-I-19,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,7.97,7.97,,7.97,7.97
MA-7181-I-1,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.0005,0.0005,,0.0005,0.0005
MA-7181-I-1,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,12.955,12.955,5.720493859799169,8.91,17.0
MA-7181-I-1,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,10.46,10.46,,10.46,10.46
MA-7181-I-2,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.0005,0.0005,,0.0005,0.0005
MA-7181-I-2,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,71.47,71.47,96.87362902255701,2.97,139.97
MA-7181-I-2,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,7.68,7.68,,7.68,7.68
MA-7181-I-3,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.0015,0.0015,,0.0015,0.0015
MA-7181-I-3,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,9.48,9.48,7.806458864299484,3.96,15.0
MA-7181-I-3,RIO ITAPECURU,8.0,CLORETO_TOTAL,1,51.62,51.62,,51.62,51.62
MA-7181-I-4,RIO ITAPECURU,5.0,CLORETO_TOTAL,1,0.0005,0.0005,,0.0005,0.0005
MA-7181-I-4,RIO ITAPECURU,7.0,CLORETO_TOTAL,2,179.21,179.21,232.22800907728595,15.0,343.42
